time,wx (rad/s),wy (rad/s),wz (rad/s)
7.265406,-0.00,-0.00,0.00
7.276703,0.00,-0.00,0.00
7.286157,0.00,-0.00,0.00
7.296388,-0.00,0.00,-0.00
7.306358,-0.00,0.00,-0.00
7.316469,-0.00,-0.00,0.00
7.328558,-0.00,-0.00,0.00
7.336460,0.00,0.00,0.00
7.346814,0.00,0.00,0.00
7.357488,-0.00,-0.00,-0.00
7.367393,-0.00,-0.00,-0.00
7.377103,-0.00,0.00,-0.00
7.388060,-0.00,0.00,-0.00
7.399216,-0.00,-0.00,-0.00
7.407571,-0.00,-0.00,-0.00
7.417679,0.00,0.00,0.00
7.427691,0.00,0.00,0.00
7.438240,0.00,0.00,-0.00
7.448170,0.00,0.00,-0.00
7.458846,-0.00,0.00,0.00
7.468573,-0.00,0.00,0.00
7.478143,-0.00,0.00,0.00
7.488638,-0.00,0.00,0.00
7.499258,0.00,-0.00,-0.00
7.510420,0.00,-0.00,-0.00
7.519189,-0.00,0.00,0.00
7.528741,-0.00,0.00,0.00
7.539599,-0.00,-0.00,0.00
7.549046,-0.00,-0.00,0.00
7.559603,0.00,-0.00,-0.00
